Geneid,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSMUSG00000018599.5,570.0196779251872,0.03925993934733228,0.039264039379378286,0.9998955779356681,0.3173610446664795,0.8532488571934548
ENSMUSG00000002814.15,230.7515134781724,-0.0672027645273529,0.07645669667516419,-0.8789650540733169,0.37942022397021724,0.8801203262226327
ENSMUSG00000049323.8,2553.799663380708,-0.0381180844995978,0.02294814233116314,-1.661053167159163,0.09670276914526917,0.6918614673161297
ENSMUSG00000020534.14,140.89652850514585,-0.2236658630787099,0.09580007098349826,-2.334715003679243,0.019558313943549236,0.45924849633167814
ENSMUSG00000042569.13,692.421892970552,0.04863861848033042,0.04066257908569811,1.196151832322846,0.23163731376046204,0.8061987340508747
ENSMUSG00000043284.12,711.945815279753,0.03826772585562834,0.039868732435943584,0.9598430528763975,0.33713421059532245,0.8601823972844543
ENSMUSG00000018931.3,610.0085567474632,-0.06100584278147223,0.046657356273657816,-1.3075289226345514,0.19103313869416993,0.7746343404076176
ENSMUSG00000042549.10,28.362571990576917,0.0634088532433998,0.1961225535135433,0.32331239884157986,0.746458664909555,0.9681292086438125
ENSMUSG00000018932.9,327.89601778714814,0.0032688949916466377,0.07569291243430872,0.043186275788814434,0.965553045216397,0.9984630229597169
ENSMUSG00000042529.14,267.76019083698367,0.1004389313697459,0.14028341677957434,0.7159715216201527,0.47400893373432196,0.9113587072292508
ENSMUSG00000010142.12,54.355470754712485,-0.14615095639050488,0.12549447221598822,-1.1646007494175905,0.24418064032222708,0.8175249639863729
ENSMUSG00000042506.15,11573.994491806403,0.004950184001575079,0.02540565524661954,0.19484575199979334,0.8455137037299836,0.9851176725004427
ENSMUSG00000019102.10,38.21993348147114,0.03182529440874273,0.35035527539087774,0.09083720624225362,0.9276219459407525,0.991361906779588
ENSMUSG00000010025.19,2426.747715241377,0.03781101048329544,0.025195041941242762,1.5007321905426596,0.1334248435513759,0.7320411475604781
ENSMUSG00000010122.14,22.280728842193287,0.25428738597948497,0.5162939869824555,0.49252439964621564,0.6223486774332585,0.9422913510991616
ENSMUSG00000109829.1,87.18728217845029,0.016141725444476954,0.1048193304878367,0.15399569305921154,0.8776131315190893,0.9873851605574671
ENSMUSG00000010086.17,13478.147146521043,0.028690786418951918,0.052870433870449575,0.5426622086978525,0.5873623986780843,0.9380508427467109
ENSMUSG00000042436.12,121.8897279898853,-0.12174407762501957,0.1368675154594337,-0.8895030878317026,0.3737327644484699,0.8764822000060827
ENSMUSG00000001034.17,796.7248183088115,-0.023715978692526292,0.061371346457738486,-0.38643406184444035,0.6991752278520962,0.9600099187276998
ENSMUSG00000001039.12,346.16709144035667,-0.10162214974746663,0.10991173423446281,-0.9245796225058835,0.3551846167904523,0.8673690837139709
ENSMUSG00000001036.17,7037.757910105722,0.08644435045522011,0.03723154747509185,2.3218038549982905,0.020243499593483972,0.46546251254929466
ENSMUSG00000004837.2,202.563493551501,0.010216992866422537,0.1059684801567827,0.09641539494863256,0.923190665684343,0.991361906779588
ENSMUSG00000020528.14,902.20227445808,0.01590225937718547,0.03849886977808132,0.41305782400498287,0.6795642490063252,0.9567605357829649
